video_id,gesture_name,new_label,source_split,assigned_split
30039,Swipe Left,0,train,train_70
30264,Swipe Left,0,train,train_70
41385,Rolling Hand Forward,2,train,train_70
129004,Swipe Right,1,train,train_70
62120,Stop Sign,3,train,train_70
1763,Stop Sign,3,train,train_70
94573,Stop Sign,3,train,train_70
90139,Rolling Hand Forward,2,train,train_70
67568,Swipe Left,0,train,train_70
126161,Swipe Left,0,train,train_70
41288,Rolling Hand Forward,2,train,train_70
41435,Swipe Right,1,train,train_70
141492,Rolling Hand Forward,2,train,train_70
32695,Swipe Left,0,train,train_70
82431,Swipe Right,1,train,train_70
84810,Rolling Hand Forward,2,train,train_70
7285,Swipe Right,1,train,train_70
46446,Swipe Left,0,train,train_70
130717,Rolling Hand Forward,2,train,train_70
138759,Swipe Left,0,train,train_70
17823,Swipe Right,1,train,train_70
297,Swipe Right,1,train,train_70
147445,Swipe Right,1,train,train_70
52917,Rolling Hand Forward,2,train,train_70
11165,Swipe Left,0,train,train_70
86774,Stop Sign,3,train,train_70
1724,Swipe Left,0,train,train_70
254,Swipe Left,0,train,train_70
13694,Swipe Left,0,train,train_70
88854,Swipe Left,0,train,train_70
76468,Swipe Left,0,train,train_70
16467,Rolling Hand Forward,2,train,train_70
39115,Stop Sign,3,train,train_70
53245,Stop Sign,3,train,train_70
78423,Swipe Right,1,train,train_70
47375,Swipe Left,0,train,train_70
7555,Stop Sign,3,train,train_70
101788,Swipe Right,1,train,train_70
96008,Swipe Left,0,train,train_70
124011,Stop Sign,3,train,train_70
92786,Swipe Left,0,train,train_70
68935,Stop Sign,3,train,train_70
120562,Rolling Hand Forward,2,train,train_70
51670,Stop Sign,3,train,train_70
111679,Swipe Right,1,train,train_70
83018,Swipe Left,0,train,train_70
36329,Swipe Right,1,train,train_70
115226,Stop Sign,3,train,train_70
95408,Stop Sign,3,train,train_70
91561,Stop Sign,3,train,train_70
125939,Swipe Left,0,train,train_70
142286,Swipe Left,0,train,train_70
96576,Rolling Hand Forward,2,train,train_70
144486,Swipe Left,0,train,train_70
54084,Stop Sign,3,train,train_70
134144,Swipe Left,0,train,train_70
3473,Swipe Right,1,train,train_70
104911,Swipe Left,0,train,train_70
8350,Swipe Right,1,train,train_70
46475,Stop Sign,3,train,train_70
34017,Stop Sign,3,train,train_70
99322,Swipe Right,1,train,train_70
86751,Rolling Hand Forward,2,train,train_70
10331,Swipe Right,1,train,train_70
3340,Swipe Left,0,train,train_70
48762,Swipe Right,1,train,train_70
66599,Stop Sign,3,train,train_70
134011,Swipe Left,0,train,train_70
75194,Rolling Hand Forward,2,train,train_70
100847,Swipe Left,0,train,train_70
76315,Rolling Hand Forward,2,train,train_70
31144,Rolling Hand Forward,2,train,train_70
43212,Rolling Hand Forward,2,train,train_70
19652,Rolling Hand Forward,2,train,train_70
109065,Stop Sign,3,train,train_70
50106,Swipe Right,1,train,train_70
106466,Rolling Hand Forward,2,train,train_70
116323,Rolling Hand Forward,2,train,train_70
58249,Swipe Left,0,train,train_70
1382,Swipe Right,1,train,train_70
20099,Stop Sign,3,train,train_70
91265,Swipe Left,0,train,train_70
134741,Swipe Right,1,train,train_70
44529,Swipe Right,1,train,train_70
56361,Rolling Hand Forward,2,train,train_70
13339,Rolling Hand Forward,2,train,train_70
89466,Stop Sign,3,train,train_70
72183,Swipe Left,0,train,train_70
63541,Stop Sign,3,train,train_70
75042,Stop Sign,3,train,train_70
10854,Swipe Left,0,train,train_70
9338,Swipe Left,0,train,train_70
127678,Stop Sign,3,train,train_70
46374,Stop Sign,3,train,train_70
56024,Swipe Right,1,train,train_70
144602,Stop Sign,3,train,train_70
76303,Swipe Left,0,train,train_70
16314,Rolling Hand Forward,2,train,train_70
43856,Swipe Left,0,train,train_70
126235,Stop Sign,3,train,train_70
112319,Stop Sign,3,train,train_70
143555,Swipe Left,0,train,train_70
108376,Stop Sign,3,train,train_70
2556,Stop Sign,3,train,train_70
66828,Rolling Hand Forward,2,train,train_70
81705,Swipe Left,0,train,train_70
75618,Swipe Right,1,train,train_70
75046,Stop Sign,3,train,train_70
144484,Swipe Right,1,train,train_70
104618,Stop Sign,3,train,train_70
4474,Swipe Right,1,train,train_70
6839,Stop Sign,3,train,train_70
56400,Swipe Right,1,train,train_70
70632,Stop Sign,3,train,train_70
63621,Stop Sign,3,train,train_70
80171,Swipe Right,1,train,train_70
76847,Swipe Right,1,train,train_70
85960,Stop Sign,3,train,train_70
71980,Stop Sign,3,train,train_70
21969,Rolling Hand Forward,2,train,train_70
7591,Stop Sign,3,train,train_70
124655,Swipe Right,1,train,train_70
139971,Swipe Left,0,train,train_70
74883,Stop Sign,3,train,train_70
17509,Rolling Hand Forward,2,train,train_70
109918,Rolling Hand Forward,2,train,train_70
13703,Stop Sign,3,train,train_70
16584,Stop Sign,3,train,train_70
19218,Stop Sign,3,train,train_70
71169,Swipe Right,1,train,train_70
19908,Rolling Hand Forward,2,train,train_70
90918,Swipe Left,0,train,train_70
102604,Swipe Left,0,train,train_70
70571,Swipe Right,1,train,train_70
31334,Stop Sign,3,train,train_70
123655,Stop Sign,3,train,train_70
102960,Swipe Right,1,train,train_70
128219,Swipe Left,0,train,train_70
72699,Stop Sign,3,train,train_70
35912,Swipe Right,1,train,train_70
55459,Swipe Left,0,train,train_70
48673,Stop Sign,3,train,train_70
136606,Swipe Left,0,train,train_70
73967,Swipe Right,1,train,train_70
50565,Swipe Left,0,train,train_70
4570,Swipe Right,1,train,train_70
42465,Rolling Hand Forward,2,train,train_70
3970,Stop Sign,3,train,train_70
37778,Swipe Left,0,train,train_70
60558,Stop Sign,3,train,train_70
72347,Swipe Left,0,train,train_70
58582,Stop Sign,3,train,train_70
117469,Rolling Hand Forward,2,train,train_70
93993,Swipe Left,0,train,train_70
31165,Swipe Right,1,train,train_70
135120,Swipe Right,1,train,train_70
65047,Swipe Right,1,train,train_70
3399,Stop Sign,3,train,train_70
11001,Rolling Hand Forward,2,train,train_70
140739,Rolling Hand Forward,2,train,train_70
8321,Swipe Right,1,train,train_70
79818,Swipe Right,1,train,train_70
100765,Swipe Right,1,train,train_70
42102,Stop Sign,3,train,train_70
70015,Swipe Left,0,train,train_70
26158,Rolling Hand Forward,2,train,train_70
55749,Swipe Left,0,train,train_70
61257,Swipe Left,0,train,train_70
54898,Rolling Hand Forward,2,train,train_70
8700,Swipe Left,0,train,train_70
105461,Swipe Left,0,train,train_70
55002,Stop Sign,3,train,train_70
147464,Swipe Left,0,train,train_70
45810,Swipe Left,0,train,train_70
62642,Stop Sign,3,train,train_70
11126,Rolling Hand Forward,2,train,train_70
69796,Swipe Right,1,train,train_70
125399,Rolling Hand Forward,2,train,train_70
28066,Stop Sign,3,train,train_70
121719,Rolling Hand Forward,2,train,train_70
55557,Stop Sign,3,train,train_70
139138,Swipe Left,0,train,train_70
106136,Stop Sign,3,train,train_70
58691,Swipe Left,0,train,train_70
30895,Swipe Right,1,train,train_70
80315,Swipe Right,1,train,train_70
98783,Rolling Hand Forward,2,train,train_70
58183,Swipe Right,1,train,train_70
130455,Rolling Hand Forward,2,train,train_70
28283,Rolling Hand Forward,2,train,train_70
136483,Stop Sign,3,train,train_70
47781,Swipe Left,0,train,train_70
103520,Swipe Right,1,train,train_70
109496,Swipe Left,0,train,train_70
98653,Rolling Hand Forward,2,train,train_70
30914,Stop Sign,3,train,train_70
77829,Rolling Hand Forward,2,train,train_70
87243,Swipe Left,0,train,train_70
146818,Swipe Right,1,train,train_70
60408,Stop Sign,3,train,train_70
22574,Swipe Right,1,train,train_70
96763,Stop Sign,3,train,train_70
109984,Rolling Hand Forward,2,train,train_70
125095,Swipe Right,1,train,train_70
20560,Stop Sign,3,train,train_70
15207,Rolling Hand Forward,2,train,train_70
132671,Rolling Hand Forward,2,train,train_70
65465,Rolling Hand Forward,2,train,train_70
120294,Stop Sign,3,train,train_70
43978,Swipe Left,0,train,train_70
103959,Swipe Left,0,train,train_70
54540,Stop Sign,3,train,train_70
102352,Rolling Hand Forward,2,train,train_70
112520,Rolling Hand Forward,2,train,train_70
11313,Rolling Hand Forward,2,train,train_70
115707,Swipe Right,1,train,train_70
112533,Stop Sign,3,train,train_70
106856,Stop Sign,3,train,train_70
88339,Swipe Left,0,train,train_70
132061,Swipe Left,0,train,train_70
33160,Rolling Hand Forward,2,train,train_70
101926,Swipe Right,1,train,train_70
29534,Rolling Hand Forward,2,train,train_70
34415,Stop Sign,3,train,train_70
137604,Swipe Right,1,train,train_70
30580,Swipe Left,0,train,train_70
78130,Stop Sign,3,train,train_70
130944,Stop Sign,3,train,train_70
141206,Swipe Right,1,train,train_70
102409,Stop Sign,3,train,train_70
119427,Rolling Hand Forward,2,train,train_70
114019,Stop Sign,3,train,train_70
67794,Swipe Left,0,train,train_70
99743,Swipe Left,0,train,train_70
121108,Swipe Left,0,train,train_70
31941,Stop Sign,3,train,train_70
116244,Swipe Right,1,train,train_70
113111,Stop Sign,3,train,train_70
26606,Swipe Right,1,train,train_70
9189,Swipe Left,0,train,train_70
98821,Swipe Left,0,train,train_70
64374,Rolling Hand Forward,2,train,train_70
78401,Swipe Left,0,train,train_70
59588,Rolling Hand Forward,2,train,train_70
45918,Rolling Hand Forward,2,train,train_70
92051,Swipe Right,1,train,train_70
21551,Swipe Left,0,train,train_70
58973,Swipe Right,1,train,train_70
5171,Rolling Hand Forward,2,train,train_70
29888,Stop Sign,3,train,train_70
84407,Stop Sign,3,train,train_70
28020,Swipe Right,1,train,train_70
33797,Swipe Left,0,train,train_70
108811,Swipe Right,1,train,train_70
142410,Swipe Left,0,train,train_70
110373,Stop Sign,3,train,train_70
128338,Swipe Left,0,train,train_70
21697,Stop Sign,3,train,train_70
13128,Rolling Hand Forward,2,train,train_70
117054,Stop Sign,3,train,train_70
126124,Stop Sign,3,train,train_70
139864,Swipe Right,1,train,train_70
75333,Swipe Left,0,train,train_70
77986,Swipe Left,0,train,train_70
143985,Swipe Left,0,train,train_70
24156,Swipe Left,0,train,train_70
3267,Stop Sign,3,train,train_70
126169,Swipe Left,0,train,train_70
119974,Swipe Left,0,train,train_70
66426,Stop Sign,3,train,train_70
21346,Swipe Left,0,train,train_70
47514,Rolling Hand Forward,2,train,train_70
79666,Rolling Hand Forward,2,train,train_70
11459,Swipe Left,0,train,train_70
87098,Swipe Left,0,train,train_70
25596,Stop Sign,3,train,train_70
68080,Rolling Hand Forward,2,train,train_70
8335,Stop Sign,3,train,train_70
69210,Swipe Right,1,train,train_70
84955,Swipe Right,1,train,train_70
20192,Swipe Right,1,train,train_70
42323,Stop Sign,3,train,train_70
40938,Stop Sign,3,train,train_70
41805,Stop Sign,3,train,train_70
88365,Rolling Hand Forward,2,train,train_70
769,Swipe Left,0,train,train_70
73614,Rolling Hand Forward,2,train,train_70
74164,Swipe Left,0,train,train_70
97245,Rolling Hand Forward,2,train,train_70
133054,Stop Sign,3,train,train_70
100069,Stop Sign,3,train,train_70
66241,Swipe Left,0,train,train_70
5299,Swipe Left,0,train,train_70
52757,Swipe Right,1,train,train_70
94141,Swipe Right,1,train,train_70
14749,Swipe Left,0,train,train_70
92249,Stop Sign,3,train,train_70
81308,Stop Sign,3,train,train_70
76858,Rolling Hand Forward,2,train,train_70
24665,Rolling Hand Forward,2,train,train_70
17052,Stop Sign,3,train,train_70
135341,Swipe Left,0,train,train_70
45046,Stop Sign,3,train,train_70
18569,Rolling Hand Forward,2,train,train_70
31718,Swipe Left,0,train,train_70
66000,Swipe Left,0,train,train_70
70739,Rolling Hand Forward,2,train,train_70
68718,Swipe Left,0,train,train_70
102143,Rolling Hand Forward,2,train,train_70
3413,Swipe Right,1,train,train_70
119672,Stop Sign,3,train,train_70
85484,Stop Sign,3,train,train_70
120507,Rolling Hand Forward,2,train,train_70
27798,Swipe Right,1,train,train_70
9668,Stop Sign,3,train,train_70
86444,Swipe Left,0,train,train_70
122469,Swipe Left,0,train,train_70
139583,Rolling Hand Forward,2,train,train_70
138161,Rolling Hand Forward,2,train,train_70
69177,Rolling Hand Forward,2,train,train_70
39961,Stop Sign,3,train,train_70
142914,Rolling Hand Forward,2,train,train_70
69207,Swipe Left,0,train,train_70
59287,Rolling Hand Forward,2,train,train_70
78295,Swipe Right,1,train,train_70
117284,Rolling Hand Forward,2,train,train_70
68923,Rolling Hand Forward,2,train,train_70
102819,Swipe Left,0,train,train_70
105884,Swipe Left,0,train,train_70
28352,Swipe Right,1,train,train_70
28282,Rolling Hand Forward,2,train,train_70
129255,Swipe Left,0,train,train_70
93528,Swipe Right,1,train,train_70
115974,Rolling Hand Forward,2,train,train_70
29717,Rolling Hand Forward,2,train,train_70
140611,Swipe Left,0,train,train_70
121212,Swipe Right,1,train,train_70
42898,Rolling Hand Forward,2,train,train_70
146109,Swipe Left,0,train,train_70
116838,Rolling Hand Forward,2,train,train_70
50123,Stop Sign,3,train,train_70
1087,Swipe Right,1,train,train_70
44907,Stop Sign,3,train,train_70
50583,Swipe Right,1,train,train_70
134054,Rolling Hand Forward,2,train,train_70
111553,Stop Sign,3,train,train_70
1222,Rolling Hand Forward,2,train,train_70
558,Stop Sign,3,train,train_70
101460,Swipe Left,0,train,train_70
67303,Stop Sign,3,train,train_70
36748,Rolling Hand Forward,2,train,train_70
45258,Rolling Hand Forward,2,train,train_70
125407,Swipe Right,1,train,train_70
141028,Stop Sign,3,train,train_70
14450,Swipe Left,0,train,train_70
22689,Swipe Left,0,train,train_70
113100,Rolling Hand Forward,2,train,train_70
70387,Swipe Left,0,train,train_70
2927,Stop Sign,3,train,train_70
108095,Stop Sign,3,train,train_70
147038,Swipe Right,1,train,train_70
46153,Stop Sign,3,train,train_70
113402,Stop Sign,3,train,train_70
93989,Rolling Hand Forward,2,train,train_70
35021,Swipe Left,0,train,train_70
73534,Swipe Left,0,train,train_70
139765,Swipe Right,1,train,train_70
71766,Stop Sign,3,train,train_70
88324,Rolling Hand Forward,2,train,train_70
48532,Rolling Hand Forward,2,train,train_70
27050,Swipe Left,0,train,train_70
70262,Swipe Left,0,train,train_70
59796,Swipe Left,0,train,train_70
43090,Rolling Hand Forward,2,train,train_70
111192,Swipe Right,1,train,train_70
80227,Rolling Hand Forward,2,train,train_70
58968,Swipe Right,1,train,train_70
97611,Rolling Hand Forward,2,train,train_70
3502,Stop Sign,3,train,train_70
47751,Swipe Right,1,train,train_70
22245,Swipe Left,0,train,train_70
51439,Rolling Hand Forward,2,train,train_70
37421,Stop Sign,3,train,train_70
32337,Swipe Left,0,train,train_70
50828,Swipe Right,1,train,train_70
71096,Rolling Hand Forward,2,train,train_70
155,Rolling Hand Forward,2,train,train_70
36768,Swipe Left,0,train,train_70
76263,Rolling Hand Forward,2,train,train_70
83507,Swipe Right,1,train,train_70
63955,Stop Sign,3,train,train_70
70341,Swipe Left,0,train,train_70
115964,Stop Sign,3,train,train_70
112887,Stop Sign,3,train,train_70
111523,Swipe Left,0,train,train_70
63733,Swipe Left,0,train,train_70
32044,Stop Sign,3,train,train_70
124235,Swipe Right,1,train,train_70
4483,Swipe Left,0,train,train_70
17326,Swipe Right,1,train,train_70
80234,Rolling Hand Forward,2,train,train_70
7734,Stop Sign,3,train,train_70
137267,Swipe Left,0,train,train_70
138893,Swipe Right,1,train,train_70
27630,Rolling Hand Forward,2,train,train_70
53433,Swipe Right,1,train,train_70
17309,Stop Sign,3,train,train_70
57419,Swipe Right,1,train,train_70
89599,Swipe Left,0,train,train_70
122185,Rolling Hand Forward,2,train,train_70
128888,Stop Sign,3,train,train_70
133234,Swipe Left,0,train,train_70
131667,Rolling Hand Forward,2,train,train_70
129790,Stop Sign,3,train,train_70
121542,Swipe Left,0,train,train_70
137770,Rolling Hand Forward,2,train,train_70
82133,Swipe Left,0,train,train_70
106613,Stop Sign,3,train,train_70
117723,Swipe Left,0,train,train_70
68218,Stop Sign,3,train,train_70
9971,Swipe Left,0,train,train_70
15843,Stop Sign,3,train,train_70
80346,Rolling Hand Forward,2,train,train_70
40882,Stop Sign,3,train,train_70
105337,Swipe Right,1,train,train_70
70212,Swipe Left,0,train,train_70
138022,Rolling Hand Forward,2,train,train_70
131187,Rolling Hand Forward,2,train,train_70
61556,Stop Sign,3,train,train_70
95446,Swipe Right,1,train,train_70
98250,Stop Sign,3,train,train_70
81583,Swipe Right,1,train,train_70
71130,Swipe Left,0,train,train_70
41975,Stop Sign,3,train,train_70
117168,Swipe Right,1,train,train_70
88228,Stop Sign,3,train,train_70
16308,Swipe Left,0,train,train_70
147537,Swipe Right,1,train,train_70
24529,Swipe Left,0,train,train_70
95170,Rolling Hand Forward,2,train,train_70
147569,Swipe Right,1,train,train_70
144495,Swipe Right,1,train,train_70
116900,Swipe Right,1,train,train_70
87585,Swipe Right,1,train,train_70
12059,Swipe Left,0,train,train_70
113040,Swipe Right,1,train,train_70
11879,Stop Sign,3,train,train_70
50263,Swipe Right,1,train,train_70
80067,Stop Sign,3,train,train_70
58152,Swipe Left,0,train,train_70
112387,Swipe Left,0,train,train_70
95,Swipe Right,1,train,train_70
80152,Swipe Right,1,train,train_70
44390,Stop Sign,3,train,train_70
55945,Rolling Hand Forward,2,train,train_70
68266,Swipe Right,1,train,train_70
65056,Rolling Hand Forward,2,train,train_70
47388,Swipe Right,1,train,train_70
110934,Swipe Right,1,train,train_70
5518,Rolling Hand Forward,2,train,train_70
68787,Rolling Hand Forward,2,train,train_70
66099,Rolling Hand Forward,2,train,train_70
2294,Stop Sign,3,train,train_70
98936,Swipe Left,0,train,train_70
71656,Swipe Left,0,train,train_70
24108,Swipe Left,0,train,train_70
142514,Stop Sign,3,train,train_70
113399,Stop Sign,3,train,train_70
112085,Rolling Hand Forward,2,train,train_70
146049,Swipe Right,1,train,train_70
111346,Stop Sign,3,train,train_70
4001,Swipe Left,0,train,train_70
120847,Stop Sign,3,train,train_70
72231,Swipe Right,1,train,train_70
118162,Swipe Right,1,train,train_70
41059,Rolling Hand Forward,2,train,train_70
18185,Stop Sign,3,train,train_70
96247,Swipe Right,1,train,train_70
47616,Stop Sign,3,train,train_70
100613,Stop Sign,3,train,train_70
38984,Rolling Hand Forward,2,train,train_70
96286,Swipe Right,1,train,train_70
83367,Swipe Right,1,train,train_70
84811,Swipe Right,1,train,train_70
28370,Swipe Right,1,train,train_70
128414,Swipe Left,0,train,train_70
104499,Swipe Right,1,train,train_70
2734,Swipe Right,1,train,train_70
31922,Swipe Right,1,train,train_70
112615,Swipe Left,0,train,train_70
7271,Swipe Left,0,train,train_70
90814,Stop Sign,3,train,train_70
71800,Swipe Right,1,train,train_70
98047,Stop Sign,3,train,train_70
130420,Rolling Hand Forward,2,train,train_70
